PDF File,Status,ROI,Signature_box,Error Message
288760.pdf,Success,"[374, 542, 0, 166]","[[374.2330322265625, 102.6294937133789, 491.5157775878906, 134.66793823242188]]",Processed successfully
288763.pdf,Success,"[376, 612, 0, 150]","[[398.66387939453125, 112.70458984375, 468.0298156738281, 138.3524169921875]]",Processed successfully
288797.pdf,Success,"[389, 543, 0, 167]","[[391.49285888671875, 121.43611145019531, 472.77777099609375, 140.3448028564453]]",Processed successfully
288817.pdf,Success,"[368, 545, 0, 168]","[[370.478515625, 100.12429809570312, 499.4056091308594, 148.67233276367188]]",Processed successfully
288930.pdf,Success,"[371, 550, 0, 200]","[[453.874267578125, 134.82220458984375, 529.6538696289062, 171.32162475585938], [371.2124938964844, 132.33885192871094, 449.75274658203125, 167.71075439453125], [434.9817199707031, 183.5701141357422, 505.9281921386719, 202.58717346191406], [379.8839111328125, 131.0690460205078, 513.5476684570312, 169.69923400878906]]",Processed successfully
288948.pdf,Success,"[375, 552, 0, 170]","[[398.2931213378906, 115.30406951904297, 497.6797180175781, 139.5323028564453]]",Processed successfully
288980.pdf,Success,"[434, 545, 0, 169]","[[432.92852783203125, 115.45156860351562, 517.5068359375, 137.43991088867188], [435.0128173828125, 9.19326114654541, 476.00653076171875, 20.594696044921875], [434.6962890625, 140.70582580566406, 498.93072509765625, 166.0167999267578]]",Processed successfully
289016.pdf,Success,"[403, 612, 0, 171]","[[402.4867248535156, 111.16908264160156, 569.5552978515625, 151.4940643310547]]",Processed successfully
289051.pdf,Success,"[369, 544, 0, 167]","[[395.38372802734375, 108.9434814453125, 474.99688720703125, 135.02963256835938]]",Processed successfully
289075.pdf,Success,"[367, 544, 0, 166]","[[369.6448059082031, 148.43321228027344, 443.93310546875, 166.43368530273438], [380.5349426269531, 120.13701629638672, 476.12506103515625, 134.38693237304688]]",Processed successfully
289099.pdf,Success,"[434, 545, 0, 169]","[[435.5952453613281, 112.53715515136719, 508.0860595703125, 140.42332458496094]]",Processed successfully
289179.pdf,Success,"[335, 545, 0, 147]","[[375.9239807128906, 112.81961822509766, 482.15191650390625, 138.61837768554688]]",Processed successfully
289224.pdf,Success,"[373, 541, 0, 169]","[[373.6492919921875, 104.5374755859375, 521.0829467773438, 136.1402587890625], [455.4697570800781, 19.493900299072266, 484.9657287597656, 48.19477844238281]]",Processed successfully
289417.pdf,Success,"[376, 544, 0, 168]","[[377.2608947753906, 110.722900390625, 519.1027221679688, 135.2278594970703]]",Processed successfully
289423.pdf,Success,"[342, 543, 0, 147]","[[369.6142883300781, 111.05767059326172, 450.8817138671875, 135.25265502929688]]",Processed successfully
289435.pdf,Success,"[339, 544, 0, 144]","[[458.11700439453125, 25.176055908203125, 488.6051940917969, 37.266849517822266]]",Processed successfully
289511.pdf,Success,"[368, 610, 0, 168]","[[370.6438903808594, 106.84793090820312, 508.50836181640625, 150.4558563232422]]",Processed successfully
289513.pdf,Success,"[387, 544, 0, 170]","[[408.7648010253906, 113.98400115966797, 499.4818115234375, 136.86643981933594]]",Processed successfully
289517.pdf,Success,"[332, 541, 0, 148]","[[354.5697021484375, 109.30536651611328, 482.157958984375, 141.0391082763672]]",Processed successfully
289569.pdf,Success,"[443, 543, 0, 167]","[[444.4000244140625, 142.06834411621094, 490.9925842285156, 165.6636505126953], [445.2265625, 111.82483673095703, 532.242919921875, 140.1117706298828], [494.1184997558594, 148.2310028076172, 527.131103515625, 167.7517547607422], [443.239990234375, 22.39977264404297, 515.5625610351562, 124.42706298828125], [457.899169921875, 144.3716583251953, 524.2659912109375, 167.93011474609375]]",Processed successfully
289906.pdf,Success,"[360, 547, 0, 164]","[[365.9956970214844, 100.23455047607422, 516.7283935546875, 135.46182250976562], [440.996826171875, 130.2186279296875, 545.3484497070312, 166.6989288330078]]",Processed successfully
289914.pdf,Success,"[365, 542, 0, 168]","[[366.48004150390625, 22.88106346130371, 511.72442626953125, 125.79882049560547], [396.334228515625, 121.35908508300781, 473.4444885253906, 137.93069458007812], [380.171630859375, 148.3811798095703, 459.1709899902344, 169.25491333007812], [381.11773681640625, 149.64430236816406, 414.9054870605469, 168.45558166503906]]",Processed successfully
289970.pdf,Success,"[398, 549, 0, 168]","[[410.1044921875, 110.53900146484375, 497.3819274902344, 137.8615264892578], [397.3045349121094, 104.1529541015625, 408.9211120605469, 127.4856185913086]]",Processed successfully
289992.pdf,Success,"[368, 545, 0, 166]","[[370.43939208984375, 122.62268829345703, 390.03460693359375, 156.2043914794922], [402.3077087402344, 117.28314208984375, 447.033935546875, 133.4958038330078]]",Processed successfully
290028.pdf,Success,"[342, 544, 0, 148]","[[351.1723327636719, 107.61590576171875, 429.67340087890625, 139.95700073242188]]",Processed successfully
290031.pdf,Success,"[367, 544, 0, 166]","[[393.0931701660156, 13.249615669250488, 533.1434936523438, 138.99110412597656]]",Processed successfully
290078.pdf,Success,"[381, 543, 0, 169]","[[382.7702331542969, 155.0303955078125, 440.7698669433594, 170.2911376953125], [380.13134765625, 106.17033386230469, 513.1452026367188, 137.0209197998047]]",Processed successfully
290085.pdf,Success,"[370, 545, 0, 169]","[[389.129638671875, 157.55731201171875, 414.92462158203125, 170.29457092285156]]",Processed successfully
290115.pdf,Success,"[371, 545, 0, 170]","[[381.25970458984375, 113.278076171875, 466.00238037109375, 137.76129150390625]]",Processed successfully
290167.pdf,Success,"[448, 543, 0, 168]","[[449.6773681640625, 108.0414810180664, 521.892333984375, 137.53269958496094]]",Processed successfully
290209.pdf,Success,"[412, 543, 0, 166]","[[475.4335632324219, 108.04903411865234, 530.8018188476562, 132.98446655273438], [413.7467346191406, 118.28878784179688, 483.21490478515625, 136.9033966064453], [411.8792724609375, 144.55221557617188, 456.28857421875, 165.80580139160156]]",Processed successfully
290218.pdf,Success,"[339, 543, 0, 148]","[[420.2304382324219, 18.034257888793945, 522.876953125, 112.85784912109375]]",Processed successfully
290303.pdf,Success,"[341, 544, 0, 152]","[[363.0042419433594, 121.03421783447266, 526.5965576171875, 140.03160095214844]]",Processed successfully
290421.pdf,Success,"[338, 543, 0, 146]","[[363.52349853515625, 107.30254364013672, 484.4101257324219, 134.0206756591797]]",Processed successfully
290545.pdf,Success,"[363, 539, 0, 165]","[[371.5116271972656, 111.84608459472656, 496.4714050292969, 134.8282928466797]]",Processed successfully
290653.pdf,Success,"[340, 543, 0, 147]","[[373.0207824707031, 108.89471435546875, 522.6668090820312, 139.1682586669922]]",Processed successfully
290665.pdf,Success,"[369, 542, 0, 167]","[[379.402099609375, 111.98350524902344, 420.1160888671875, 133.88499450683594]]",Processed successfully
290668.pdf,Success,"[369, 544, 0, 166]","[[377.3790588378906, 107.1876449584961, 522.8477783203125, 137.64886474609375], [370.5636291503906, 128.66026306152344, 489.1761474609375, 161.24220275878906], [368.7296447753906, 112.9770278930664, 511.1181945800781, 151.4893798828125], [372.7611083984375, 146.59945678710938, 490.4908752441406, 165.70594787597656], [372.3983459472656, 141.42918395996094, 486.88250732421875, 156.33404541015625]]",Processed successfully
290677.pdf,Success,"[368, 545, 0, 168]","[[385.43524169921875, 96.6095962524414, 443.891845703125, 140.14288330078125], [385.2854919433594, 96.22734832763672, 415.5577697753906, 135.90939331054688]]",Processed successfully
290684.pdf,Success,"[339, 541, 0, 148]","[[362.5120544433594, 106.61287689208984, 513.1314697265625, 134.60113525390625]]",Processed successfully
290694.pdf,Success,"[389, 612, 0, 206]","[[411.82342529296875, 160.8769989013672, 527.9797973632812, 204.21112060546875]]",Processed successfully
290778.pdf,Success,"[370, 543, 0, 168]","[[373.67578125, 97.40653228759766, 536.3596801757812, 149.10720825195312]]",Processed successfully
290920.pdf,Success,"[370, 544, 0, 167]","[[420.1951904296875, 110.39478302001953, 458.1971130371094, 129.9533233642578]]",Processed successfully
290978.pdf,Success,"[384, 544, 0, 170]","[[386.0193786621094, 90.73594665527344, 494.47320556640625, 124.11705780029297], [390.0169982910156, 43.76173782348633, 493.46380615234375, 97.7506332397461]]",Processed successfully
291031.pdf,Success,"[368, 543, 0, 166]","[[382.8892517089844, 114.69258880615234, 462.0395202636719, 133.04995727539062]]",Processed successfully
291089.pdf,Success,"[382, 543, 0, 166]","[[381.3639831542969, 96.44255828857422, 495.8564147949219, 129.3041229248047]]",Processed successfully
291105.pdf,Success,"[368, 540, 0, 166]","[[367.27984619140625, 102.08892059326172, 513.8597412109375, 162.85968017578125]]",Processed successfully
291140.pdf,Success,"[337, 543, 0, 144]","[[439.9192199707031, 114.0918197631836, 494.590576171875, 134.88189697265625], [373.6095886230469, 112.71728515625, 490.73883056640625, 134.92189025878906], [373.4017639160156, 114.05460357666016, 438.38299560546875, 134.03297424316406]]",Processed successfully
291161.pdf,Success,"[367, 543, 0, 167]","[[394.40509033203125, 103.08021545410156, 466.5747985839844, 160.26248168945312], [372.88470458984375, 123.71833038330078, 463.499267578125, 164.94805908203125]]",Processed successfully
291281.pdf,Success,"[375, 543, 0, 167]","[[383.0618591308594, 109.82838439941406, 483.2441711425781, 149.47027587890625], [389.63531494140625, 148.92063903808594, 491.8784484863281, 166.26620483398438], [398.161376953125, 140.3829803466797, 487.78515625, 157.42788696289062], [389.7222595214844, 132.82305908203125, 489.50146484375, 164.11758422851562]]",Processed successfully
291307.pdf,Success,"[411, 612, 0, 170]","[[494.4703369140625, 110.00109100341797, 566.8265380859375, 149.00100708007812], [408.774169921875, 109.73188781738281, 563.902099609375, 148.83197021484375]]",Processed successfully
291339.pdf,Success,"[339, 542, 0, 147]","[[384.8465270996094, 107.89118957519531, 520.8504638671875, 134.44924926757812]]",Processed successfully
291342.pdf,Success,"[367, 543, 0, 164]","[[384.6971435546875, 105.49748229980469, 442.68792724609375, 132.33468627929688]]",Processed successfully
291378.pdf,Success,"[372, 544, 0, 168]","[[372.9959411621094, 98.20433044433594, 502.8274841308594, 135.25025939941406], [373.55169677734375, 16.388751983642578, 522.0614013671875, 133.5475616455078]]",Processed successfully
291469.pdf,Success,"[382, 541, 0, 166]","[[382.7858581542969, 104.51529693603516, 473.1289978027344, 133.33741760253906], [383.1866760253906, 132.62864685058594, 500.76190185546875, 166.2200469970703]]",Processed successfully
291519.pdf,Success,"[398, 610, 0, 189]","[[397.69061279296875, 8.871153831481934, 410.8635559082031, 34.6242561340332]]",Processed successfully
291581.pdf,Success,"[368, 544, 0, 166]","[[381.75439453125, 109.35416412353516, 486.0908203125, 133.6634521484375]]",Processed successfully
291608.pdf,Success,"[343, 543, 0, 144]","[[369.0208740234375, 106.0522232055664, 505.7873840332031, 135.87442016601562]]",Processed successfully
291656.pdf,Success,"[364, 610, 0, 167]","[[392.9595031738281, 101.20207977294922, 478.1692199707031, 135.98550415039062]]",Processed successfully
291680.pdf,Success,"[379, 543, 0, 169]","[[406.86865234375, 14.856953620910645, 543.0, 112.55667114257812]]",Processed successfully
291916.pdf,Success,"[439, 543, 0, 166]","[[439.38494873046875, 122.2364501953125, 531.0382080078125, 141.0004119873047]]",Processed successfully
291930.pdf,Success,"[381, 543, 0, 164]","[[381.7939453125, 102.64112854003906, 486.20123291015625, 133.8017578125]]",Processed successfully
291974.pdf,Success,"[382, 543, 0, 168]","[[385.03790283203125, 106.88532257080078, 514.9315185546875, 134.45730590820312]]",Processed successfully
291978.pdf,Success,"[378, 541, 0, 168]","[[378.7935485839844, 116.02049255371094, 495.6304931640625, 137.58863830566406]]",Processed successfully
292045.pdf,Success,"[387, 610, 0, 166]","[[386.6016845703125, 101.83975982666016, 480.1389465332031, 133.99234008789062]]",Processed successfully
292279.pdf,Success,"[370, 544, 0, 165]","[[387.7669372558594, 116.40617370605469, 480.10589599609375, 132.2935028076172]]",Processed successfully
292281.pdf,Success,"[414, 545, 0, 198]","[[424.17626953125, 144.2821044921875, 508.4648742675781, 167.33380126953125]]",Processed successfully
292333.pdf,Success,"[342, 544, 0, 145]","[[368.6631774902344, 116.79088592529297, 438.19970703125, 131.26657104492188]]",Processed successfully
292339.pdf,Success,"[366, 543, 0, 167]","[[383.5928649902344, 111.0837631225586, 463.6097717285156, 133.61019897460938]]",Processed successfully
292342.pdf,Success,"[363, 610, 0, 167]","[[386.3873291015625, 104.5552978515625, 478.3312072753906, 139.96946716308594]]",Processed successfully
292429.pdf,Success,"[367, 543, 0, 165]","[[381.9068298339844, 107.28910064697266, 508.4853515625, 135.4672393798828], [422.7995910644531, 146.5530548095703, 445.7099609375, 165.5049285888672]]",Processed successfully
292487.pdf,Success,"[421, 612, 0, 197]","[[426.2957763671875, 149.7109832763672, 555.4622802734375, 191.38658142089844]]",Processed successfully
292623.pdf,Success,"[341, 541, 0, 144]","[[374.37939453125, 110.57946014404297, 525.706298828125, 133.33251953125]]",Processed successfully
292632.pdf,Success,"[422, 543, 0, 164]","[[435.70367431640625, 115.68706512451172, 489.5394592285156, 134.2039031982422]]",Processed successfully
292674.pdf,Success,"[367, 541, 0, 165]","[[435.81109619140625, 99.48814392089844, 532.9624633789062, 158.45970153808594]]",Processed successfully
292799.pdf,Success,"[403, 610, 0, 197]","[[463.5915222167969, 27.70783042907715, 491.8217468261719, 62.44306564331055]]",Processed successfully
292826.pdf,Success,"[379, 610, 0, 170]","[[406.2049865722656, 139.8497772216797, 535.5631103515625, 157.8321990966797]]",Processed successfully
292936.pdf,Success,"[371, 543, 0, 166]","[[388.87109375, 107.56031036376953, 521.8468017578125, 135.02609252929688]]",Processed successfully
292966.pdf,Success,"[380, 543, 0, 168]","[[384.8372802734375, 156.2524871826172, 402.6773376464844, 169.64556884765625]]",Processed successfully
293010.pdf,Success,"[377, 546, 0, 167]","[[380.0597839355469, 108.73278045654297, 530.37744140625, 145.6687774658203]]",Processed successfully
293016.pdf,Success,"[384, 543, 0, 168]","[[383.38067626953125, 100.64823913574219, 488.2980041503906, 134.45103454589844]]",Processed successfully
293042.pdf,Success,"[331, 542, 0, 150]","[[343.3992614746094, 116.37918853759766, 436.206787109375, 151.1476593017578], [435.88580322265625, 107.49493408203125, 513.7439575195312, 134.86419677734375], [515.496826171875, 8.102054595947266, 535.6220092773438, 23.43880844116211]]",Processed successfully
293081.pdf,Success,"[379, 542, 0, 171]","[[379.4280090332031, 99.04055786132812, 477.7647705078125, 138.29884338378906]]",Processed successfully
293103.pdf,Success,"[399, 610, 0, 188]","[[407.6957092285156, 130.89666748046875, 507.3095703125, 156.6974639892578]]",Processed successfully
293138.pdf,Success,"[375, 544, 0, 166]","[[376.31500244140625, 112.83666229248047, 505.667724609375, 141.9274444580078]]",Processed successfully
293146.pdf,Success,"[374, 544, 0, 169]","[[397.4219055175781, 18.350135803222656, 504.2994384765625, 118.14086151123047]]",Processed successfully
293261.pdf,Success,"[338, 543, 0, 146]","[[456.64447021484375, 106.92276763916016, 533.925537109375, 133.92115783691406]]",Processed successfully
293315.pdf,Success,"[343, 547, 0, 151]","[[385.9000549316406, 113.9896011352539, 456.5954895019531, 137.68167114257812]]",Processed successfully
